Price,Make,Model,Reg-Year,Configuration,Mileage(Miles),EngSize(Litres),Power(BHP),Control,Fuel-Type,Owners
"10,388",MINI,Hatch,2015,Hatchback,"75,000",2,170,Manual,Diesel,3
"7,500",Hyundai,i30,2016,Hatchback,"92,000",1.6,108,Automatic,Diesel,2
"21,980",DS,Automobiles,2018,SUV,"32,225",2,177,Automatic,Diesel,1
"13,995",KIA,Optima,2017,Estate,"55,120",1.7,141,Manual,Diesel,3
"11,389",Ford,Focus,2017,Hatchback,"71,071",1.5,120,Automatic,Diesel,3
"17,700",Audi,Q2,2017,SUV,"40,400",1.6,116,Manual,Diesel,2
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"9,995",Audi,A6,2014,Saloon,"137,000",2,188,Manual,Diesel,1
"8,995",Mercedes-Benz,E,2015,Saloon,"129,000",2.1,177,Automatic,Diesel,4
"10,499",Peugeot,2008,2016,SUV,"59,376",1.6,99,Manual,Diesel,1
"9,495",Volvo,V40,2015,Hatchback,"93,459",2,190,Manual,Diesel,2
"13,649",BMW,5,2016,Saloon,"85,850",2,190,Automatic,Diesel,1
"13,584",Vauxhall,Insignia,2018,Hatchback,"32,223",1.6,110,Manual,Diesel,2
"8,599",Peugeot,2008,2015,SUV,"45,355",1.6,75,Manual,Diesel,3
"7,700",Ford,Mondeo,2017,Hatchback,"142,040",2,150,Manual,Diesel,1
"5,955",Peugeot,208,2016,Hatchback,"81,860",1.6,75,Manual,Diesel,2
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"13,584",Vauxhall,Insignia,2018,Hatchback,"32,223",1.6,110,Manual,Diesel,2
"13,495",Citroen,Grand,2016,MPV,"50,000",1.6,118,Automatic,Diesel,1
"6,950",Ford,Fiesta,2015,Hatchback,"86,210",1.5,94,Manual,Diesel,1
"12,000",Vauxhall,Mokka,2017,SUV,"28,500",1.6,136,Manual,Diesel,1
"9,995",Peugeot,3008,2015,SUV,"32,925",1.6,120,Manual,Diesel,6
"20,490",KIA,Sportage,2019,SUV,"31,448",1.6,136,Automatic,Diesel,2
"6,350",Vauxhall,Insignia,2016,Hatchback,"91,000",1.6,134,Manual,Diesel,2
"10,990",Audi,A1,2016,Hatchback,"56,041",1.6,116,Manual,Diesel,2
"15,695",Jaguar,XE,2016,Saloon,"60,206",2,180,Automatic,Diesel,5
"13,995",BMW,2,2016,MPV,"23,612",2,150,Automatic,Diesel,2
"23,495",BMW,X5,2014,SUV,"68,603",2,218,Automatic,Diesel,5
"10,416",Renault,Captur,2017,SUV,"50,326",1.5,90,Manual,Diesel,2
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"9,809",Volkswagen,Passat,2015,Estate,"129,900",2,150,Manual,Diesel,2
"17,995",Audi,A4,2017,Estate,"65,258",2,190,Manual,Diesel,1
"9,999",Volvo,V40,2015,Hatchback,"83,001",2,190,Manual,Diesel,2
"7,500",Audi,A3,2014,Saloon,"123,000",1.6,108,Manual,Diesel,3
"12,995",BMW,2,2014,Coupe,"70,843",2,141,Manual,Diesel,3
"5,750",Ford,Focus,2015,Hatchback,"129,000",1.5,120,Manual,Diesel,2
"19,290",Mercedes-Benz,C,2018,Saloon,"42,742",1.6,136,Manual,Diesel,1
"15,814",Mercedes-Benz,Cla,2016,Saloon,"94,400",2.1,134,Manual,Diesel,3
"13,995",Renault,Kadjar,2016,SUV,"28,000",1.6,130,Manual,Diesel,1
"4,890",Vauxhall,Insignia,2015,Hatchback,"56,000",1.6,134,Manual,Diesel,5
"8,394",Nissan,Pulsar,2015,Hatchback,"48,000",1.5,110,Manual,Diesel,3
"10,127",Fiat,500X,2016,SUV,"45,660",1.6,118,Manual,Diesel,2
"4,795",Dacia,Sandero,2015,Hatchback,"61,000",1.5,90,Manual,Diesel,3
"11,495",BMW,4,2015,Coupe,"118,500",2,190,Automatic,Diesel,3
"9,599",Vauxhall,Astra,2016,Hatchback,"80,836",1.6,136,Automatic,Diesel,3
"13,750",BMW,1,2017,Hatchback,"37,348",1.5,116,Manual,Diesel,3
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"11,416",Nissan,Qashqai,2016,SUV,"52,472",1.5,108,Manual,Diesel,3
"12,999",BMW,1,2015,Hatchback,"44,885",1.5,116,Automatic,Diesel,3
"15,000",BMW,3,2016,Saloon,"61,000",2,190,Manual,Diesel,3
"5,000",Ford,Focus,2015,Hatchback,"129,000",1.5,120,Manual,Diesel,1
"13,995",Mercedes-Benz,E,2016,Saloon,"104,980",2.1,175,Automatic,Diesel,3
"23,250",Audi,A5,2017,Hatchback,"65,700",3,218,Automatic,Diesel,2
"18,049",Mercedes-Benz,A,2018,Hatchback,"21,048",1.5,109,Automatic,Diesel,1
"6,045",Vauxhall,Insignia,2016,Estate,"92,000",1.6,134,Manual,Diesel,3
"26,790",Mercedes-Benz,E-Class,2017,Convertible,"30,000",2,194,Automatic,Diesel,1
"7,500",Volvo,V40,2016,Hatchback,"119,200",2,120,Manual,Diesel,1
"5,350",Ford,Focus,2015,Hatchback,"102,046",1.5,120,Manual,Diesel,4
"19,990",Mercedes-Benz,E,2016,Saloon,"48,500",2,194,Automatic,Diesel,2
"16,990",Volvo,S90,2018,Saloon,"103,177",2,190,Automatic,Diesel,2
"10,649",Volkswagen,Scirocco,2015,Hatchback,"101,482",2,148,Manual,Diesel,1
"8,499",Ford,Mondeo,2016,Hatchback,"118,000",2,177,Manual,Diesel,1
"17,399",KIA,Sportage,2019,SUV,"10,242",1.6,136,Manual,Diesel,1
"6,000",Volvo,S60,2014,Saloon,"133,000",2,181,Automatic,Diesel,3
"7,000",Vauxhall,Astra,2015,Hatchback,"80,000",1.6,110,Manual,Diesel,2
"5,795",Mazda6,ns,2015,Estate,"132,000",2.2,148,Manual,Diesel,2
"9,495",Volkswagen,Golf,2015,Hatchback,"91,000",2,148,Manual,Diesel,1
"17,499",Jaguar,XF,2016,Saloon,"82,000",3,300,Automatic,Diesel,3
"16,995",Volkswagen,Tiguan,2017,SUV,"69,000",2,150,Manual,Diesel,2
"14,505",BMW,5,2014,Saloon,"103,075",3,313,Automatic,Diesel,1
"13,990",BMW,4,2014,Coupe,"72,878",2,184,Manual,Diesel,3
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"8,795",Peugeot,308,2018,Hatchback,"58,000",1.6,99,Manual,Diesel,3
"10,990",Renault,Megane,2016,Hatchback,"59,000",1.5,110,Automatic,Diesel,2
"11,995",Mazda,CX-5,2016,SUV,"84,589",2.2,148,Manual,Diesel,2
"8,680",Volkswagen,Passat,2016,Saloon,"100,402",1.6,120,Manual,Diesel,4
"11,798",Volkswagen,Tiguan,2016,SUV,"92,000",2,148,Manual,Diesel,1
"9,800",KIA,Ceed,2018,Hatchback,"39,535",1.6,136,Manual,Diesel,1
"14,449",Mercedes-Benz,E,2013,Convertible,"66,500",3,252,Automatic,Diesel,4
"10,416",Renault,Captur,2017,SUV,"50,326",1.5,90,Manual,Diesel,2
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"8,799",Renault,Clio,2016,Hatchback,"60,512",1.5,90,Manual,Diesel,2
"15,000",Jeep,Compass,2018,SUV,"36,474",1.6,118,Manual,Diesel,1
"18,000",Ford,Kuga,2019,SUV,"22,192",1.5,120,Manual,Diesel,1
"10,995",Citroen,Grand,2015,MPV,"79,985",1.6,118,Manual,Diesel,2
"10,200",Renault,Megane,2017,Hatchback,"50,779",1.5,110,Manual,Diesel,4
"5,790",Vauxhall,Astra,2016,Hatchback,"137,000",1.6,110,Manual,Diesel,1
"12,450",Volkswagen,Tiguan,2017,SUV,"73,000",2,115,Manual,Diesel,1
"16,576",Jaguar,XF,2016,Saloon,"23,710",2,163,Manual,Diesel,3
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"13,584",Vauxhall,Insignia,2018,Hatchback,"32,223",1.6,110,Manual,Diesel,2
"6,285",SKODA,Octavia,2017,Hatchback,"165,166",2,148,Manual,Diesel,2
"9,999",Ford,Focus,2016,Hatchback,"56,555",1.5,120,Manual,Diesel,2
"12,995",Nissan,X-Trail,2015,SUV,"81,000",1.6,130,Manual,Diesel,4
"14,899",Audi,A4,2016,Saloon,"44,103",2,150,Automatic,Diesel,2
"8,990",Vauxhall,Insignia,2017,Hatchback,"103,124",1.6,136,Manual,Diesel,1
"10,000",Ford,Ecosport,2016,SUV,"48,360",1.5,94,Manual,Diesel,2
"12,599",Honda,Civic,2018,Hatchback,"43,168",1.6,120,Manual,Diesel,1
"12,950",BMW,5,2014,Saloon,"86,572",2,218,Automatic,Diesel,3
"8,750",Vauxhall,Insignia,2016,Hatchback,"81,016",2,168,Manual,Diesel,5
"9,495",Mazda,CX-5,2014,SUV,"111,000",2.2,173,Automatic,Diesel,3
"17,995",Audi,A5,2015,Coupe,"33,000",3,242,Automatic,Diesel,2
"20,446",Land,Rover,2016,SUV,"58,086",2,180,Manual,Diesel,1
"8,995",Ford,Kuga,2015,SUV,"87,400",2,148,Manual,Diesel,2
"4,995",Ford,Focus,2015,Hatchback,"151,000",1.5,120,Manual,Diesel,2
"11,799",DS,Automobiles,2016,Hatchback,"50,944",2,150,Manual,Diesel,3
"11,495",BMW,4,2013,Coupe,"97,000",2,184,Manual,Diesel,3
"10,695",Ford,C-Max,2016,MPV,"46,043",1.5,120,Automatic,Diesel,1
"14,995",MINI,Convertible,2016,Convertible,"48,523",1.5,116,Automatic,Diesel,2
"10,994",Renault,Megane,2017,Hatchback,"63,803",1.5,110,Manual,Diesel,2
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"8,298",Volkswagen,Jetta,2015,Saloon,"86,068",2,148,Manual,Diesel,2
"15,900",BMW,4,2016,Hatchback,"76,700",2,190,Automatic,Diesel,1
"16,000",Peugeot,3008,2019,SUV,"60,690",1.5,131,Manual,Diesel,1
"12,550",Nissan,Qashqai,2016,SUV,"73,456",1.6,128,Automatic,Diesel,3
"14,899",Mercedes-Benz,E-Class,2015,Saloon,"59,026",2.1,175,Automatic,Diesel,1
"5,780",Volkswagen,Polo,2015,Hatchback,"108,000",1.4,74,Manual,Diesel,3
"8,295",DS,Automobiles,2017,Hatchback,"54,068",1.6,120,Manual,Diesel,2
"5,195",Vauxhall,Astra,2016,Hatchback,"140,900",1.6,110,Manual,Diesel,1
"9,995",Ford,Grand,2016,MPV,"111,740",1.5,118,Automatic,Diesel,3
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"14,480",BMW,3,2018,Saloon,"23,467",2,150,Manual,Diesel,2
"8,995",Renault,Clio,2016,Hatchback,"20,000",1.5,90,Manual,Diesel,2
"11,436",Vauxhall,Astra,2018,Hatchback,"28,711",1.6,110,Manual,Diesel,1
"16,803",Peugeot,3008,2018,SUV,"44,140",1.5,131,Manual,Diesel,1
"5,395",Vauxhall,Insignia,2015,Hatchback,"107,050",2,168,Manual,Diesel,2
"9,995",Mazda,CX-5,2015,SUV,"88,597",2.2,148,Manual,Diesel,4
"7,490",Peugeot,308,2014,Estate,"85,000",2,150,Manual,Diesel,1
"14,089",Peugeot,3008,2017,SUV,"55,405",1.6,99,Manual,Diesel,2
"7,645",Hyundai,i40,2015,Saloon,"107,928",1.7,141,Automatic,Diesel,2
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"10,500",Volkswagen,Golf,2015,Hatchback,"96,679",2,148,Manual,Diesel,2
"6,578",Volkswagen,Passat,2015,Estate,"171,071",2,150,Manual,Diesel,4
"13,995",Volkswagen,Golf,2016,Hatchback,"92,167",2,181,Automatic,Diesel,1
"17,200",Mercedes-Benz,E,2016,Saloon,"61,000",2,194,Automatic,Diesel,2
"12,499",KIA,Sportage,2017,SUV,"61,785",1.7,116,Manual,Diesel,2
"10,800",Ford,Focus,2017,Estate,"82,744",1.5,120,Manual,Diesel,1
"14,979",Volkswagen,Tiguan,2017,SUV,"85,750",2,150,Automatic,Diesel,1
"7,450",MINI,Hatch,2015,Hatchback,"68,000",1.5,116,Manual,Diesel,4
"22,475",Mercedes-Benz,C,2019,Saloon,"56,196",2,194,Automatic,Diesel,8
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"15,745",BMW,X1,2016,SUV,"43,493",2,150,Automatic,Diesel,2
"14,999",Nissan,X-Trail,2016,SUV,"45,900",1.6,130,Manual,Diesel,1
"5,850",Mazda3,ns,2014,Hatchback,"90,995",2.2,148,Manual,Diesel,3
"11,799",MINI,Hatch,2016,Hatchback,"48,203",2,170,Manual,Diesel,2
"13,000",Mercedes-Benz,A,2014,Hatchback,"49,782",2.1,134,Manual,Diesel,3
"15,490",Ford,Kuga,2017,SUV,"40,700",1.5,120,Manual,Diesel,1
"14,990",Mitsubishi,Outlander,2016,SUV,"66,134",2.2,147,Automatic,Diesel,3
"24,495",Mercedes-Benz,C-Class,2017,Saloon,"28,800",2.1,170,Automatic,Diesel,1
"13,500",Vauxhall,Crossland,2018,SUV,"31,262",1.6,99,Manual,Diesel,1
"10,416",Renault,Captur,2017,SUV,"50,326",1.5,90,Manual,Diesel,2
"10,795",Peugeot,2008,2017,SUV,"50,718",1.6,99,Manual,Diesel,2
"8,485",BMW,5,2014,Saloon,"118,822",2,150,Manual,Diesel,1
"12,999",Mercedes-Benz,C,2015,Saloon,"98,000",2.1,170,Automatic,Diesel,3
"13,795",Peugeot,2008,2019,SUV,"30,482",1.5,102,Manual,Diesel,2
"5,750",Mazda,CX-5,2013,SUV,"148,000",2.2,148,Manual,Diesel,1
"16,490",BMW,X1,2016,SUV,"58,000",2,150,Manual,Diesel,1
"11,461",Renault,Clio,2016,Hatchback,"19,884",1.5,110,Manual,Diesel,3
"11,098",Mazda,CX-3,2017,SUV,"51,879",1.5,104,Manual,Diesel,1
"6,695",Mazda,CX-5,2013,SUV,"114,000",2.2,148,Manual,Diesel,4
"13,584",Vauxhall,Insignia,2018,Hatchback,"32,223",1.6,110,Manual,Diesel,2
"9,495",Peugeot,308,2016,Estate,"80,000",1.6,120,Manual,Diesel,2
"10,250",Ford,Ecosport,2016,SUV,"45,586",1.5,94,Manual,Diesel,3
"9,495",Mercedes-Benz,E-Class,2015,Saloon,"142,200",2.1,177,Automatic,Diesel,1
"9,495",Ford,Mondeo,2015,Hatchback,"103,001",2,180,Manual,Diesel,1
"11,890",Mercedes-Benz,E,2013,Saloon,"80,292",3,252,Automatic,Diesel,3
"9,480",Mercedes-Benz,B,2013,MPV,"89,000",2.1,168,Automatic,Diesel,3
"13,299",Nissan,Qashqai,2017,SUV,"60,832",1.5,110,Manual,Diesel,2
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"15,998",Honda,Civic,2019,Hatchback,"13,372",1.6,120,Manual,Diesel,1
"9,690",Volkswagen,Golf,2015,Hatchback,"61,978",1.6,109,Manual,Diesel,1
"23,690",Volkswagen,Tiguan,2017,SUV,"61,879",2,150,Automatic,Diesel,1
"12,590",Renault,Captur,2018,SUV,"32,260",1.5,90,Manual,Diesel,1
"6,795",Ford,Mondeo,2015,Hatchback,"121,951",2,150,Manual,Diesel,5
"10,118",Renault,Captur,2018,SUV,"77,390",1.5,90,Manual,Diesel,2
"8,000",Dacia,Logan,2016,Estate,"56,364",1.5,90,Manual,Diesel,3
"7,300",Ford,Mondeo,2015,Hatchback,"136,000",2,180,Manual,Diesel,3
"13,898",KIA,Sportage,2016,SUV,"33,141",1.7,116,Manual,Diesel,1
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"9,800",Ford,Fiesta,2017,Hatchback,"35,959",1.5,74,Manual,Diesel,2
"13,989",Nissan,X-Trail,2016,SUV,"45,000",1.6,130,Manual,Diesel,2
"10,495",Vauxhall,Insignia,2017,Hatchback,"72,500",1.6,136,Manual,Diesel,3
"5,995",Vauxhall,Astra,2016,Estate,"126,000",1.6,110,Manual,Diesel,1
"11,991",SEAT,Leon,2017,Estate,"49,250",1.6,115,Manual,Diesel,1
"11,000",Audi,A3,2016,Hatchback,"60,000",1.6,110,Manual,Diesel,1
"10,495",BMW,2,2015,MPV,"76,782",1.5,116,Manual,Diesel,2
"11,950",Mercedes-Benz,A,2014,Hatchback,"60,000",2.1,170,Automatic,Diesel,1
"9,995",Volvo,V40,2015,Hatchback,"67,490",2,120,Manual,Diesel,3
"10,990",Volkswagen,Golf,2014,MPV,"22,000",1.6,110,Manual,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"15,500",Ford,Kuga,2017,SUV,"55,127",2,150,Manual,Diesel,2
"8,990",KIA,RIO,2017,Hatchback,"80,000",1.4,90,Manual,Diesel,1
"10,895",Peugeot,208,2018,Hatchback,"31,559",1.6,99,Manual,Diesel,2
"14,866",Renault,Kadjar,2018,SUV,"21,992",1.5,110,Manual,Diesel,1
"8,790",Audi,A4,2015,Saloon,"115,000",2,148,Automatic,Diesel,1
"16,995",BMW,4,2015,Coupe,"56,839",2,190,Automatic,Diesel,2
"15,990",Nissan,Qashqai,2017,SUV,"24,000",1.5,108,Manual,Diesel,2
"22,475",Mercedes-Benz,C,2019,Saloon,"56,196",2,194,Automatic,Diesel,8
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"13,491",Hyundai,Tucson,2016,SUV,"49,999",1.7,116,Manual,Diesel,2
"12,950",Mercedes-Benz,M,2012,SUV,"95,999",3,258,Automatic,Diesel,2
"15,489",Mazda,CX-3,2015,SUV,"21,505",1.5,105,Automatic,Diesel,2
"16,049",Audi,Q3,2015,SUV,"65,978",2,150,Manual,Diesel,2
"7,995",Nissan,Juke,2015,SUV,"61,146",1.5,110,Manual,Diesel,3
"7,799",Citroen,C4,2015,Hatchback,"56,819",1.6,100,Manual,Diesel,2
"7,687",Fiat,Tipo,2017,Hatchback,"67,022",1.2,95,Manual,Diesel,1
"17,990",SKODA,Karoq,2018,SUV,"40,959",1.6,115,Automatic,Diesel,1
"9,995",Ford,Grand,2016,MPV,"111,740",1.5,118,Automatic,Diesel,3
"11,789",Volkswagen,Passat,2018,Saloon,"81,852",2,148,Manual,Diesel,1
"7,995",KIA,Optima,2016,Saloon,"121,000",1.7,141,Manual,Diesel,1
"12,689",KIA,Sportage,2016,SUV,"32,159",1.7,116,Manual,Diesel,2
"13,480",Audi,TT,2016,Coupe,"122,000",2,184,Manual,Diesel,2
"12,000",BMW,1,2015,Hatchback,"43,000",1.5,116,Manual,Diesel,6
"5,999",BMW,5,2013,Saloon,"133,000",2,184,Manual,Diesel,2
"14,989",Renault,Kadjar,2016,SUV,"21,594",1.5,110,Manual,Diesel,2
"22,475",Mercedes-Benz,C,2019,Saloon,"56,196",2,194,Automatic,Diesel,8
"13,584",Vauxhall,Insignia,2018,Hatchback,"32,223",1.6,110,Manual,Diesel,2
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"11,500",Mazda,3,2016,Hatchback,"27,108",2.2,148,Manual,Diesel,2
"9,950",MINI,Hatch,2015,Hatchback,"49,368",1.5,116,Manual,Diesel,2
"13,990",BMW,4,2016,Coupe,"57,000",2,150,Manual,Diesel,1
"16,749",Mercedes-Benz,C,2015,Saloon,"31,140",1.6,136,Manual,Diesel,3
"8,833",KIA,Ceed,2015,Hatchback,"70,935",1.6,136,Manual,Diesel,4
"8,995",Dacia,Duster,2015,SUV,"39,048",1.5,109,Manual,Diesel,4
"10,416",Renault,Captur,2017,SUV,"50,326",1.5,90,Manual,Diesel,2
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"13,584",Vauxhall,Insignia,2018,Hatchback,"32,223",1.6,110,Manual,Diesel,2
"20,000",MINI,Countryman,2018,SUV,"39,000",2,150,Automatic,Diesel,2
"9,999",Peugeot,508,2016,Saloon,"56,500",1.6,120,Manual,Diesel,3
"8,495",Mazda6,ns,2014,Estate,"97,838",2.2,148,Manual,Diesel,2
"6,499",Renault,Clio,2017,Hatchback,"108,000",1.5,90,Manual,Diesel,2
"9,990",Peugeot,Partner,2016,MPV,"56,000",1.6,99,Manual,Diesel,1
"8,295",MINI,Hatch,2016,Hatchback,"68,582",1.5,95,Manual,Diesel,2
"10,700",Citroen,C4,2016,MPV,"75,703",2,148,Manual,Diesel,1
"22,475",Mercedes-Benz,C,2019,Saloon,"56,196",2,194,Automatic,Diesel,8
"13,200",Renault,Kadjar,2018,SUV,"18,632",1.5,110,Manual,Diesel,1
"9,789",Citroen,C4,2015,MPV,"90,000",2,148,Manual,Diesel,2
"10,990",Hyundai,Tucson,2016,SUV,"84,090",1.7,116,Manual,Diesel,2
"6,875",Volkswagen,Passat,2016,Saloon,"125,000",2,150,Automatic,Diesel,3
"10,995",Hyundai,Tucson,2015,SUV,"80,000",1.7,116,Manual,Diesel,2
"11,569",Ford,Mondeo,2017,Hatchback,"79,000",2,150,Manual,Diesel,1
"6,375",MINI,Hatch,2014,Hatchback,"82,000",1.5,116,Manual,Diesel,3
"13,990",Nissan,Qashqai,2018,SUV,"35,000",1.5,115,Manual,Diesel,1
"13,495",Mercedes-Benz,E,2016,Coupe,"105,000",2.1,175,Automatic,Diesel,1
"10,416",Renault,Captur,2017,SUV,"50,326",1.5,90,Manual,Diesel,2
"5,950",Vauxhall,Insignia,2016,Estate,"120,563",2,168,Automatic,Diesel,6
"14,995",Mercedes-Benz,E,2015,Coupe,"57,386",2.1,175,Automatic,Diesel,2
"13,428",Ford,Focus,2017,Hatchback,"36,928",1.5,120,Manual,Diesel,3
"21,453",Jaguar,XE,2019,Saloon,"39,660",2,180,Automatic,Diesel,2
"17,990",Ford,Kuga,2017,SUV,"22,000",2,148,Manual,Diesel,1
"11,732",Volkswagen,Passat,2017,Estate,"80,305",1.6,120,Manual,Diesel,1
"21,590",Volkswagen,Tiguan,2018,SUV,"18,179",2,150,Manual,Diesel,1
"16,995",Mazda,CX-5,2017,SUV,"24,000",2.2,148,Manual,Diesel,1
"22,475",Mercedes-Benz,C,2019,Saloon,"56,196",2,194,Automatic,Diesel,8
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"10,474",Peugeot,2008,2017,SUV,"74,804",1.6,99,Manual,Diesel,1
"8,950",Audi,A3,2014,Saloon,"133,000",1.6,108,Manual,Diesel,3
"9,298",SKODA,Octavia,2016,Hatchback,"70,637",1.6,109,Manual,Diesel,1
"10,849",BMW,5,2014,Saloon,"99,494",2,150,Automatic,Diesel,3
"14,746",Ford,Kuga,2018,SUV,"49,969",1.5,120,Manual,Diesel,1
"17,760",Mercedes-Benz,CLS,2015,Saloon,"82,100",3,258,Automatic,Diesel,3
"13,000",Nissan,X-Trail,2016,SUV,"71,925",1.6,130,Manual,Diesel,2
"15,199",Ford,Kuga,2019,SUV,"17,142",1.5,120,Manual,Diesel,1
"6,495",Ford,Focus,2015,Hatchback,"99,000",1.5,120,Manual,Diesel,3
"10,994",Renault,Megane,2017,Hatchback,"63,803",1.5,110,Manual,Diesel,2
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"17,999",Volvo,XC60,2016,SUV,"42,497",2,190,Manual,Diesel,1
"12,999",Audi,A6,2014,Saloon,"81,537",2,190,Manual,Diesel,2
"7,407",Vauxhall,Corsa,2017,Hatchback,"52,940",1.3,75,Manual,Diesel,1
"11,098",Renault,Captur,2017,SUV,"57,200",1.5,90,Automatic,Diesel,1
"10,995",Renault,Megane,2017,Hatchback,"55,000",1.6,130,Manual,Diesel,3
"8,495",Fiat,Tipo,2016,Estate,"41,000",1.6,120,Manual,Diesel,2
"18,000",BMW,X3,2015,SUV,"98,700",3,258,Automatic,Diesel,3
"8,995",Peugeot,208,2018,Hatchback,"61,902",1.6,99,Manual,Diesel,3
"13,838",Hyundai,Tucson,2017,SUV,"38,500",1.7,114,Manual,Diesel,4
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"9,844",Renault,Clio,2017,Hatchback,"33,019",1.5,90,Manual,Diesel,1
"15,350",Mercedes-Benz,E,2015,Convertible,"67,925",2.1,175,Automatic,Diesel,2
"25,325",BMW,X6,2016,SUV,"68,000",3,309,Automatic,Diesel,1
"15,000",BMW,3,2014,Hatchback,"79,195",2,184,Automatic,Diesel,4
"15,986",Vauxhall,Grandland,2018,SUV,"37,305",1.5,130,Manual,Diesel,2
"24,000",BMW,3,2016,Estate,"32,795",3,313,Automatic,Diesel,3
"8,199",Renault,Captur,2016,SUV,"72,829",1.5,90,Manual,Diesel,2
"9,995",Nissan,Micra,2018,Hatchback,"29,668",1.5,90,Manual,Diesel,1
"8,490",Nissan,Juke,2016,SUV,"68,000",1.5,110,Manual,Diesel,2
"13,584",Vauxhall,Insignia,2018,Hatchback,"32,223",1.6,110,Manual,Diesel,2
"8,390",Peugeot,2008,2015,SUV,"35,000",1.6,75,Manual,Diesel,2
"8,500",BMW,4,2015,Hatchback,"138,600",2,184,Manual,Diesel,1
"7,995",Renault,Captur,2015,SUV,"59,000",1.5,90,Manual,Diesel,2
"13,991",Volvo,XC60,2016,SUV,"97,000",2.4,220,Manual,Diesel,2
"6,495",Citroen,C3,2016,MPV,"82,000",1.6,98,Manual,Diesel,1
"19,990",Mercedes-Benz,C,2016,Coupe,"65,881",2.1,170,Automatic,Diesel,2
"15,199",Mercedes-Benz,B-Class,2015,MPV,"36,884",2.1,136,Automatic,Diesel,1
"9,866",Dacia,Duster,2016,SUV,"40,567",1.5,109,Manual,Diesel,2
"11,995",Peugeot,3008,2018,SUV,"50,700",1.6,120,Manual,Diesel,2
"14,409",Jaguar,XF,2016,Saloon,"51,817",2,163,Manual,Diesel,1
"7,990",Peugeot,3008,2015,SUV,"51,900",1.6,120,Manual,Diesel,2
"23,500",SKODA,Kodiaq,2017,SUV,"39,926",2,150,Automatic,Diesel,1
"8,900",Peugeot,208,2018,Hatchback,"51,298",1.6,99,Manual,Diesel,1
"8,495",BMW,1,2015,Hatchback,"119,000",1.5,116,Automatic,Diesel,2
"13,990",Mercedes-Benz,E,2015,Saloon,"57,741",2.1,175,Automatic,Diesel,2
"10,800",Peugeot,2008,2017,SUV,"50,000",1.6,99,Manual,Diesel,2
"12,999",Renault,Megane,2017,Hatchback,"30,513",1.5,110,Manual,Diesel,2
"17,500",Mercedes-Benz,A-Class,2019,Hatchback,"52,244",1.5,116,Automatic,Diesel,1
"17,149",Audi,A5,2016,Coupe,"41,564",2,187,Automatic,Diesel,3
"11,490",Jaguar,XE,2016,Saloon,"120,000",2,180,Automatic,Diesel,2
"20,400",Land,Rover,2017,SUV,"49,500",2,150,Manual,Diesel,1
"7,195",Peugeot,2008,2015,SUV,"68,686",1.6,75,Manual,Diesel,3
